Study Code,Case ID,File Name,File ID,Md5sum,User Comments
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai,0e7e9058-527e-5aea-a523-f9c4d3bfec6d,a72c2d21da3d871ca95152ca8a51a032,
GLIOMA01,GLIOMA01-i_1C36,STAR_S04-1C36-A1-J03u-T1_Aligned.out.bam,b484fe4e-b857-5df2-bd25-517ce6112a0f,b754b7ccfba21d5dbd9603df1a74f1c2
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai,c14f53f3-6ef5-5b55-8439-244509b754ff,d64c7ffd92da17351784fc0ff33e2279
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J02.aln.dup.realn.recal.rp.bam,c184f68c-70b5-511a-b3cf-56b7fd608f04,914f8b8d938be3a60dd057727160f9a4
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J05.bam,c1f7adc5-4c96-50cb-a702-7e6312081c2c,394a845273a0c2683b19eff2e3f25680
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai,cdbc2e8d-1dd4-5c5e-ab4b-e8d2c66c7526,4cd344e5f28dcd8f14b7adb66a2f0836
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam,d3a94173-1ff6-5c18-b08e-97fa91f9aea7,860dce5469f7f23a44023acf45c6aab8
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam,d97f728d-7ba3-5f3d-80fd-af8c943c351c,bce64c1f6ee01cba93374599d49f7098
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J05.bam,de53a293-9a36-5d6a-ac7a-44b74e0eaa41,f9898a07fb50a1d0d26d4870022d0bcd
GLIOMA01,GLIOMA01-i_6B06,STAR_S04-6B06-A1-J03u-T1_Aligned.out.bam,e6d11ae5-1e9d-564a-8c74-b9ab42a87a99,544a343a6289f36e597030dddd412f90
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-2C7B125C-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai,eb117096-c973-526a-b72b-6064af6a7d97,8e2e4f76747d4709094b326da35c00f7
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam,ee60aacf-2aa9-556b-9239-f88f1f5af762,a3eb45da7c9356b0e656ec31da880f9e
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai,f39ed57a-ae3e-5872-84e1-272f047f8663,3d0300942567adb8cf0b23ae32916e29
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-FAC53263-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai,f3eb01d4-4ec1-514c-a6d7-e7e07791511e,de0f95ba96f684ea00fbb34f7bffed09
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-FAC53263-T6-A2-J01.aln.dup.realn.recal.rp.bam,fce65317-f690-505f-a16e-5c599e9e3191,29be76e0b40971c99db810aa5c4a0735
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J05.bam.bai,fec5a835-f03b-5253-b24d-635c5c79f0f3,648c50e51458902f99f59ecd1d9b9898
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-2C7B125C-T6-A1-J02.aln.dup.realn.recal.rp.bam,ffcb243f-1061-5f71-9bd4-7c0e51cdb2cb,74d13261b80d06aaf9deab9ede34858f
